Provider ID,Hospital Name,Address,City,State,ZIP Code,County Name,Phone Number,Measure ID,Measure Name,Score,Sample,Footnote,Measure Start Date,Measure End Date
14034F,NORTH CHICAGO VA MEDICAL CENTER,3001 GREENBAY ROAD,NORTH CHICAGO,IL,60064,LAKE,8476881900,SUB-1,Alcohol Use Screening,71,282,2 - Data submitted were based on a sample of cases/patients.,1/1/2015,12/31/2015
14034F,NORTH CHICAGO VA MEDICAL CENTER,3001 GREENBAY ROAD,NORTH CHICAGO,IL,60064,LAKE,8476881900,TOB-1,Tobacco Use Screening,100,287,2 - Data submitted were based on a sample of cases/patients.,1/1/2015,12/31/2015
14034F,NORTH CHICAGO VA MEDICAL CENTER,3001 GREENBAY ROAD,NORTH CHICAGO,IL,60064,LAKE,8476881900,TOB-2,Tobacco Use Treatment Provided or Offered,15,117,2 - Data submitted were based on a sample of cases/patients.,1/1/2015,12/31/2015
14034F,NORTH CHICAGO VA MEDICAL CENTER,3001 GREENBAY ROAD,NORTH CHICAGO,IL,60064,LAKE,8476881900,TOB-2a,Tobacco Use Treatment (during the hospital stay),Not Available,117,1 - The number of cases/patients is too few to report. 2 - Data submitted were based on a sample of cases/patients.,1/1/2015,12/31/2015
14007F,HINES VA MEDICAL CENTER,5000 SOUTH 5TH AVENUE,HINES,IL,60141,COOK,7082028387,HBIPS-2_Overall,Hours of physical-restraint use,0.25,6448,,1/1/2015,12/31/2015
14007F,HINES VA MEDICAL CENTER,5000 SOUTH 5TH AVENUE,HINES,IL,60141,COOK,7082028387,HBIPS-3_Overall,Hours of seclusion,0,6448,,1/1/2015,12/31/2015
14007F,HINES VA MEDICAL CENTER,5000 SOUTH 5TH AVENUE,HINES,IL,60141,COOK,7082028387,HBIPS-5_Overall,Patients discharged on multiple antipsychotic medications with appropriate justification,Not Available,3,1 - The number of cases/patients is too few to report. 2 - Data submitted were based on a sample of cases/patients.,1/1/2015,12/31/2015
14007F,HINES VA MEDICAL CENTER,5000 SOUTH 5TH AVENUE,HINES,IL,60141,COOK,7082028387,HBIPS-6_Overall,Post-discharge continuing care plan created,77,295,2 - Data submitted were based on a sample of cases/patients.,1/1/2015,12/31/2015
14007F,HINES VA MEDICAL CENTER,5000 SOUTH 5TH AVENUE,HINES,IL,60141,COOK,7082028387,HBIPS-7_Overall,Post-discharge continuing care plan transmitted to the next level of care provider upon discharge,77,295,2 - Data submitted were based on a sample of cases/patients.,1/1/2015,12/31/2015
14007F,HINES VA MEDICAL CENTER,5000 SOUTH 5TH AVENUE,HINES,IL,60141,COOK,7082028387,SUB-1,Alcohol Use Screening,98,642,2 - Data submitted were based on a sample of cases/patients.,1/1/2015,12/31/2015
14007F,HINES VA MEDICAL CENTER,5000 SOUTH 5TH AVENUE,HINES,IL,60141,COOK,7082028387,TOB-1,Tobacco Use Screening,99,649,2 - Data submitted were based on a sample of cases/patients.,1/1/2015,12/31/2015
14007F,HINES VA MEDICAL CENTER,5000 SOUTH 5TH AVENUE,HINES,IL,60141,COOK,7082028387,TOB-2,Tobacco Use Treatment Provided or Offered,64,203,2 - Data submitted were based on a sample of cases/patients.,1/1/2015,12/31/2015
14007F,HINES VA MEDICAL CENTER,5000 SOUTH 5TH AVENUE,HINES,IL,60141,COOK,7082028387,TOB-2a,Tobacco Use Treatment (during the hospital stay),49,203,2 - Data submitted were based on a sample of cases/patients.,1/1/2015,12/31/2015
23005F,IRON MOUNTAIN MI VA MEDICAL CENTER,325 EAST H STREET,IRON MOUNTAIN,MI,49801,DICKINSON,9067743300,HBIPS-2_Overall,Hours of physical-restraint use,Not Available,0,7 - No cases met the criteria for this measure.,1/1/2015,12/31/2015
23005F,IRON MOUNTAIN MI VA MEDICAL CENTER,325 EAST H STREET,IRON MOUNTAIN,MI,49801,DICKINSON,9067743300,HBIPS-3_Overall,Hours of seclusion,Not Available,0,7 - No cases met the criteria for this measure.,1/1/2015,12/31/2015
23005F,IRON MOUNTAIN MI VA MEDICAL CENTER,325 EAST H STREET,IRON MOUNTAIN,MI,49801,DICKINSON,9067743300,HBIPS-5_Overall,Patients discharged on multiple antipsychotic medications with appropriate justification,Not Available,0,7 - No cases met the criteria for this measure.,1/1/2015,12/31/2015
23005F,IRON MOUNTAIN MI VA MEDICAL CENTER,325 EAST H STREET,IRON MOUNTAIN,MI,49801,DICKINSON,9067743300,HBIPS-6_Overall,Post-discharge continuing care plan created,Not Available,0,7 - No cases met the criteria for this measure.,1/1/2015,12/31/2015
23005F,IRON MOUNTAIN MI VA MEDICAL CENTER,325 EAST H STREET,IRON MOUNTAIN,MI,49801,DICKINSON,9067743300,HBIPS-7_Overall,Post-discharge continuing care plan transmitted to the next level of care provider upon discharge,Not Available,0,7 - No cases met the criteria for this measure.,1/1/2015,12/31/2015
23005F,IRON MOUNTAIN MI VA MEDICAL CENTER,325 EAST H STREET,IRON MOUNTAIN,MI,49801,DICKINSON,9067743300,SUB-1,Alcohol Use Screening,100,263,2 - Data submitted were based on a sample of cases/patients.,1/1/2015,12/31/2015
23005F,IRON MOUNTAIN MI VA MEDICAL CENTER,325 EAST H STREET,IRON MOUNTAIN,MI,49801,DICKINSON,9067743300,TOB-1,Tobacco Use Screening,99,268,2 - Data submitted were based on a sample of cases/patients.,1/1/2015,12/31/2015
23005F,IRON MOUNTAIN MI VA MEDICAL CENTER,325 EAST H STREET,IRON MOUNTAIN,MI,49801,DICKINSON,9067743300,TOB-2,Tobacco Use Treatment Provided or Offered,45,55,2 - Data submitted were based on a sample of cases/patients.,1/1/2015,12/31/2015
23005F,IRON MOUNTAIN MI VA MEDICAL CENTER,325 EAST H STREET,IRON MOUNTAIN,MI,49801,DICKINSON,9067743300,TOB-2a,Tobacco Use Treatment (during the hospital stay),33,55,2 - Data submitted were based on a sample of cases/patients.,1/1/2015,12/31/2015
52004F,MADISON VA MEDICAL CENTER,2500 OVERLOOK TERRACE,MADISON,WI,53705,DANE,6082561901,HBIPS-2_Overall,Hours of physical-restraint use,0.31,3326,,1/1/2015,12/31/2015
52004F,MADISON VA MEDICAL CENTER,2500 OVERLOOK TERRACE,MADISON,WI,53705,DANE,6082561901,HBIPS-3_Overall,Hours of seclusion,0.34,3326,,1/1/2015,12/31/2015
52004F,MADISON VA MEDICAL CENTER,2500 OVERLOOK TERRACE,MADISON,WI,53705,DANE,6082561901,HBIPS-5_Overall,Patients discharged on multiple antipsychotic medications with appropriate justification,Not Available,9,1 - The number of cases/patients is too few to report. 2 - Data submitted were based on a sample of cases/patients.,1/1/2015,12/31/2015
52004F,MADISON VA MEDICAL CENTER,2500 OVERLOOK TERRACE,MADISON,WI,53705,DANE,6082561901,HBIPS-6_Overall,Post-discharge continuing care plan created,41,295,2 - Data submitted were based on a sample of cases/patients.,1/1/2015,12/31/2015
52004F,MADISON VA MEDICAL CENTER,2500 OVERLOOK TERRACE,MADISON,WI,53705,DANE,6082561901,HBIPS-7_Overall,Post-discharge continuing care plan transmitted to the next level of care provider upon discharge,39,295,2 - Data submitted were based on a sample of cases/patients.,1/1/2015,12/31/2015
52004F,MADISON VA MEDICAL CENTER,2500 OVERLOOK TERRACE,MADISON,WI,53705,DANE,6082561901,SUB-1,Alcohol Use Screening,88,442,2 - Data submitted were based on a sample of cases/patients.,1/1/2015,12/31/2015
52004F,MADISON VA MEDICAL CENTER,2500 OVERLOOK TERRACE,MADISON,WI,53705,DANE,6082561901,TOB-1,Tobacco Use Screening,99,444,2 - Data submitted were based on a sample of cases/patients.,1/1/2015,12/31/2015
52004F,MADISON VA MEDICAL CENTER,2500 OVERLOOK TERRACE,MADISON,WI,53705,DANE,6082561901,TOB-2,Tobacco Use Treatment Provided or Offered,Not Available,113,1 - The number of cases/patients is too few to report. 2 - Data submitted were based on a sample of cases/patients.,1/1/2015,12/31/2015
52004F,MADISON VA MEDICAL CENTER,2500 OVERLOOK TERRACE,MADISON,WI,53705,DANE,6082561901,TOB-2a,Tobacco Use Treatment (during the hospital stay),Not Available,113,1 - The number of cases/patients is too few to report. 2 - Data submitted were based on a sample of cases/patients.,1/1/2015,12/31/2015
52002F,TOMAH VA MEDICAL CENTER,500 EAST VETERANS STREET,TOMAH,WI,54660,MONROE,6083723971,HBIPS-2_Overall,Hours of physical-restraint use,1.06,1092,,1/1/2015,12/31/2015
52002F,TOMAH VA MEDICAL CENTER,500 EAST VETERANS STREET,TOMAH,WI,54660,MONROE,6083723971,HBIPS-3_Overall,Hours of seclusion,0.25,1092,,1/1/2015,12/31/2015
52002F,TOMAH VA MEDICAL CENTER,500 EAST VETERANS STREET,TOMAH,WI,54660,MONROE,6083723971,HBIPS-5_Overall,Patients discharged on multiple antipsychotic medications with appropriate justification,Not Available,20,1 - The number of cases/patients is too few to report. 2 - Data submitted were based on a sample of cases/patients.,1/1/2015,12/31/2015
52002F,TOMAH VA MEDICAL CENTER,500 EAST VETERANS STREET,TOMAH,WI,54660,MONROE,6083723971,HBIPS-6_Overall,Post-discharge continuing care plan created,43,132,2 - Data submitted were based on a sample of cases/patients.,1/1/2015,12/31/2015
52002F,TOMAH VA MEDICAL CENTER,500 EAST VETERANS STREET,TOMAH,WI,54660,MONROE,6083723971,HBIPS-7_Overall,Post-discharge continuing care plan transmitted to the next level of care provider upon discharge,43,132,2 - Data submitted were based on a sample of cases/patients.,1/1/2015,12/31/2015
52002F,TOMAH VA MEDICAL CENTER,500 EAST VETERANS STREET,TOMAH,WI,54660,MONROE,6083723971,SUB-1,Alcohol Use Screening,93,221,2 - Data submitted were based on a sample of cases/patients.,1/1/2015,12/31/2015
52002F,TOMAH VA MEDICAL CENTER,500 EAST VETERANS STREET,TOMAH,WI,54660,MONROE,6083723971,TOB-1,Tobacco Use Screening,100,225,2 - Data submitted were based on a sample of cases/patients.,1/1/2015,12/31/2015
52002F,TOMAH VA MEDICAL CENTER,500 EAST VETERANS STREET,TOMAH,WI,54660,MONROE,6083723971,TOB-2,Tobacco Use Treatment Provided or Offered,100,91,2 - Data submitted were based on a sample of cases/patients.,1/1/2015,12/31/2015
52002F,TOMAH VA MEDICAL CENTER,500 EAST VETERANS STREET,TOMAH,WI,54660,MONROE,6083723971,TOB-2a,Tobacco Use Treatment (during the hospital stay),46,91,2 - Data submitted were based on a sample of cases/patients.,1/1/2015,12/31/2015
52003F,MILWAUKEE VA MEDICAL CENTER,5000 W. NATIONAL AVENUE,MILWAUKEE,WI,53295,MILWAUKEE,4143842000,HBIPS-2_Overall,Hours of physical-restraint use,0.2,8113,,1/1/2015,12/31/2015
52003F,MILWAUKEE VA MEDICAL CENTER,5000 W. NATIONAL AVENUE,MILWAUKEE,WI,53295,MILWAUKEE,4143842000,HBIPS-3_Overall,Hours of seclusion,0.05,8113,,1/1/2015,12/31/2015
52003F,MILWAUKEE VA MEDICAL CENTER,5000 W. NATIONAL AVENUE,MILWAUKEE,WI,53295,MILWAUKEE,4143842000,HBIPS-5_Overall,Patients discharged on multiple antipsychotic medications with appropriate justification,Not Available,3,1 - The number of cases/patients is too few to report. 2 - Data submitted were based on a sample of cases/patients.,1/1/2015,12/31/2015
52003F,MILWAUKEE VA MEDICAL CENTER,5000 W. NATIONAL AVENUE,MILWAUKEE,WI,53295,MILWAUKEE,4143842000,HBIPS-6_Overall,Post-discharge continuing care plan created,89,445,2 - Data submitted were based on a sample of cases/patients.,1/1/2015,12/31/2015
52003F,MILWAUKEE VA MEDICAL CENTER,5000 W. NATIONAL AVENUE,MILWAUKEE,WI,53295,MILWAUKEE,4143842000,HBIPS-7_Overall,Post-discharge continuing care plan transmitted to the next level of care provider upon discharge,89,445,2 - Data submitted were based on a sample of cases/patients.,1/1/2015,12/31/2015
52003F,MILWAUKEE VA MEDICAL CENTER,5000 W. NATIONAL AVENUE,MILWAUKEE,WI,53295,MILWAUKEE,4143842000,SUB-1,Alcohol Use Screening,98,578,2 - Data submitted were based on a sample of cases/patients.,1/1/2015,12/31/2015
52003F,MILWAUKEE VA MEDICAL CENTER,5000 W. NATIONAL AVENUE,MILWAUKEE,WI,53295,MILWAUKEE,4143842000,TOB-1,Tobacco Use Screening,98,590,2 - Data submitted were based on a sample of cases/patients.,1/1/2015,12/31/2015
52003F,MILWAUKEE VA MEDICAL CENTER,5000 W. NATIONAL AVENUE,MILWAUKEE,WI,53295,MILWAUKEE,4143842000,TOB-2,Tobacco Use Treatment Provided or Offered,13,166,2 - Data submitted were based on a sample of cases/patients.,1/1/2015,12/31/2015
52003F,MILWAUKEE VA MEDICAL CENTER,5000 W. NATIONAL AVENUE,MILWAUKEE,WI,53295,MILWAUKEE,4143842000,TOB-2a,Tobacco Use Treatment (during the hospital stay),Not Available,166,1 - The number of cases/patients is too few to report. 2 - Data submitted were based on a sample of cases/patients.,1/1/2015,12/31/2015
17008F,WICHITA VA MEDICAL CENTER,5500 E. KELLOG,WICHITA,KS,67218,SEDGWICK,3166852221,HBIPS-2_Overall,Hours of physical-restraint use,Not Available,0,7 - No cases met the criteria for this measure.,1/1/2015,12/31/2015
17008F,WICHITA VA MEDICAL CENTER,5500 E. KELLOG,WICHITA,KS,67218,SEDGWICK,3166852221,HBIPS-3_Overall,Hours of seclusion,Not Available,0,7 - No cases met the criteria for this measure.,1/1/2015,12/31/2015
17008F,WICHITA VA MEDICAL CENTER,5500 E. KELLOG,WICHITA,KS,67218,SEDGWICK,3166852221,HBIPS-5_Overall,Patients discharged on multiple antipsychotic medications with appropriate justification,Not Available,0,7 - No cases met the criteria for this measure.,1/1/2015,12/31/2015
17008F,WICHITA VA MEDICAL CENTER,5500 E. KELLOG,WICHITA,KS,67218,SEDGWICK,3166852221,HBIPS-6_Overall,Post-discharge continuing care plan created,Not Available,0,7 - No cases met the criteria for this measure.,1/1/2015,12/31/2015
17008F,WICHITA VA MEDICAL CENTER,5500 E. KELLOG,WICHITA,KS,67218,SEDGWICK,3166852221,HBIPS-7_Overall,Post-discharge continuing care plan transmitted to the next level of care provider upon discharge,Not Available,0,7 - No cases met the criteria for this measure.,1/1/2015,12/31/2015
17008F,WICHITA VA MEDICAL CENTER,5500 E. KELLOG,WICHITA,KS,67218,SEDGWICK,3166852221,SUB-1,Alcohol Use Screening,100,207,2 - Data submitted were based on a sample of cases/patients.,1/1/2015,12/31/2015
17008F,WICHITA VA MEDICAL CENTER,5500 E. KELLOG,WICHITA,KS,67218,SEDGWICK,3166852221,TOB-1,Tobacco Use Screening,100,207,2 - Data submitted were based on a sample of cases/patients.,1/1/2015,12/31/2015
17008F,WICHITA VA MEDICAL CENTER,5500 E. KELLOG,WICHITA,KS,67218,SEDGWICK,3166852221,TOB-2,Tobacco Use Treatment Provided or Offered,42,64,2 - Data submitted were based on a sample of cases/patients.,1/1/2015,12/31/2015
17008F,WICHITA VA MEDICAL CENTER,5500 E. KELLOG,WICHITA,KS,67218,SEDGWICK,3166852221,TOB-2a,Tobacco Use Treatment (during the hospital stay),Not Available,64,1 - The number of cases/patients is too few to report. 2 - Data submitted were based on a sample of cases/patients.,1/1/2015,12/31/2015
26023F,COLUMBIA MO VA MEDICAL CENTER,800 HOSPITAL DR,COLUMBIA,MO,65201,BOONE,5738146000,HBIPS-2_Overall,Hours of physical-restraint use,0.43,1731,,1/1/2015,12/31/2015
26023F,COLUMBIA MO VA MEDICAL CENTER,800 HOSPITAL DR,COLUMBIA,MO,65201,BOONE,5738146000,HBIPS-3_Overall,Hours of seclusion,1.9,1731,,1/1/2015,12/31/2015
26023F,COLUMBIA MO VA MEDICAL CENTER,800 HOSPITAL DR,COLUMBIA,MO,65201,BOONE,5738146000,HBIPS-5_Overall,Patients discharged on multiple antipsychotic medications with appropriate justification,Not Available,2,1 - The number of cases/patients is too few to report. 2 - Data submitted were based on a sample of cases/patients.,1/1/2015,12/31/2015
26023F,COLUMBIA MO VA MEDICAL CENTER,800 HOSPITAL DR,COLUMBIA,MO,65201,BOONE,5738146000,HBIPS-6_Overall,Post-discharge continuing care plan created,54,202,2 - Data submitted were based on a sample of cases/patients.,1/1/2015,12/31/2015
26023F,COLUMBIA MO VA MEDICAL CENTER,800 HOSPITAL DR,COLUMBIA,MO,65201,BOONE,5738146000,HBIPS-7_Overall,Post-discharge continuing care plan transmitted to the next level of care provider upon discharge,54,202,2 - Data submitted were based on a sample of cases/patients.,1/1/2015,12/31/2015
26023F,COLUMBIA MO VA MEDICAL CENTER,800 HOSPITAL DR,COLUMBIA,MO,65201,BOONE,5738146000,SUB-1,Alcohol Use Screening,99,286,2 - Data submitted were based on a sample of cases/patients.,1/1/2015,12/31/2015
26023F,COLUMBIA MO VA MEDICAL CENTER,800 HOSPITAL DR,COLUMBIA,MO,65201,BOONE,5738146000,TOB-1,Tobacco Use Screening,100,285,2 - Data submitted were based on a sample of cases/patients.,1/1/2015,12/31/2015
26023F,COLUMBIA MO VA MEDICAL CENTER,800 HOSPITAL DR,COLUMBIA,MO,65201,BOONE,5738146000,TOB-2,Tobacco Use Treatment Provided or Offered,45,86,2 - Data submitted were based on a sample of cases/patients.,1/1/2015,12/31/2015
26023F,COLUMBIA MO VA MEDICAL CENTER,800 HOSPITAL DR,COLUMBIA,MO,65201,BOONE,5738146000,TOB-2a,Tobacco Use Treatment (during the hospital stay),16,86,2 - Data submitted were based on a sample of cases/patients.,1/1/2015,12/31/2015
26004F,KANSAS CITY VA MEDICAL CENTER,4801 LINWOOD BLVD.,KANSAS CITY,MO,64128,JACKSON,8168614700,HBIPS-2_Overall,Hours of physical-restraint use,1.19,3626,,1/1/2015,12/31/2015
26004F,KANSAS CITY VA MEDICAL CENTER,4801 LINWOOD BLVD.,KANSAS CITY,MO,64128,JACKSON,8168614700,HBIPS-3_Overall,Hours of seclusion,0,3626,,1/1/2015,12/31/2015
26004F,KANSAS CITY VA MEDICAL CENTER,4801 LINWOOD BLVD.,KANSAS CITY,MO,64128,JACKSON,8168614700,HBIPS-5_Overall,Patients discharged on multiple antipsychotic medications with appropriate justification,Not Available,5,1 - The number of cases/patients is too few to report. 2 - Data submitted were based on a sample of cases/patients.,1/1/2015,12/31/2015
26004F,KANSAS CITY VA MEDICAL CENTER,4801 LINWOOD BLVD.,KANSAS CITY,MO,64128,JACKSON,8168614700,HBIPS-6_Overall,Post-discharge continuing care plan created,59,173,2 - Data submitted were based on a sample of cases/patients.,1/1/2015,12/31/2015
26004F,KANSAS CITY VA MEDICAL CENTER,4801 LINWOOD BLVD.,KANSAS CITY,MO,64128,JACKSON,8168614700,HBIPS-7_Overall,Post-discharge continuing care plan transmitted to the next level of care provider upon discharge,56,173,2 - Data submitted were based on a sample of cases/patients.,1/1/2015,12/31/2015
26004F,KANSAS CITY VA MEDICAL CENTER,4801 LINWOOD BLVD.,KANSAS CITY,MO,64128,JACKSON,8168614700,SUB-1,Alcohol Use Screening,94,425,2 - Data submitted were based on a sample of cases/patients.,1/1/2015,12/31/2015
26004F,KANSAS CITY VA MEDICAL CENTER,4801 LINWOOD BLVD.,KANSAS CITY,MO,64128,JACKSON,8168614700,TOB-1,Tobacco Use Screening,100,427,2 - Data submitted were based on a sample of cases/patients.,1/1/2015,12/31/2015
26004F,KANSAS CITY VA MEDICAL CENTER,4801 LINWOOD BLVD.,KANSAS CITY,MO,64128,JACKSON,8168614700,TOB-2,Tobacco Use Treatment Provided or Offered,13,143,2 - Data submitted were based on a sample of cases/patients.,1/1/2015,12/31/2015
26004F,KANSAS CITY VA MEDICAL CENTER,4801 LINWOOD BLVD.,KANSAS CITY,MO,64128,JACKSON,8168614700,TOB-2a,Tobacco Use Treatment (during the hospital stay),Not Available,143,1 - The number of cases/patients is too few to report. 2 - Data submitted were based on a sample of cases/patients.,1/1/2015,12/31/2015
14008F,MARION IL VA MEDICAL CENTER,2401 WEST MAIN,MARION,IL,62959,WILLIAMSON,6189975311,HBIPS-2_Overall,Hours of physical-restraint use,Not Available,0,7 - No cases met the criteria for this measure.,1/1/2015,12/31/2015
14008F,MARION IL VA MEDICAL CENTER,2401 WEST MAIN,MARION,IL,62959,WILLIAMSON,6189975311,HBIPS-3_Overall,Hours of seclusion,Not Available,0,7 - No cases met the criteria for this measure.,1/1/2015,12/31/2015
14008F,MARION IL VA MEDICAL CENTER,2401 WEST MAIN,MARION,IL,62959,WILLIAMSON,6189975311,HBIPS-5_Overall,Patients discharged on multiple antipsychotic medications with appropriate justification,Not Available,0,7 - No cases met the criteria for this measure.,1/1/2015,12/31/2015
14008F,MARION IL VA MEDICAL CENTER,2401 WEST MAIN,MARION,IL,62959,WILLIAMSON,6189975311,HBIPS-6_Overall,Post-discharge continuing care plan created,Not Available,0,7 - No cases met the criteria for this measure.,1/1/2015,12/31/2015
14008F,MARION IL VA MEDICAL CENTER,2401 WEST MAIN,MARION,IL,62959,WILLIAMSON,6189975311,HBIPS-7_Overall,Post-discharge continuing care plan transmitted to the next level of care provider upon discharge,Not Available,0,7 - No cases met the criteria for this measure.,1/1/2015,12/31/2015
14008F,MARION IL VA MEDICAL CENTER,2401 WEST MAIN,MARION,IL,62959,WILLIAMSON,6189975311,SUB-1,Alcohol Use Screening,80,260,2 - Data submitted were based on a sample of cases/patients.,1/1/2015,12/31/2015
14008F,MARION IL VA MEDICAL CENTER,2401 WEST MAIN,MARION,IL,62959,WILLIAMSON,6189975311,TOB-1,Tobacco Use Screening,100,260,2 - Data submitted were based on a sample of cases/patients.,1/1/2015,12/31/2015
14008F,MARION IL VA MEDICAL CENTER,2401 WEST MAIN,MARION,IL,62959,WILLIAMSON,6189975311,TOB-2,Tobacco Use Treatment Provided or Offered,14,90,2 - Data submitted were based on a sample of cases/patients.,1/1/2015,12/31/2015
